review_id,equation_id,issue,source_location,machine_proposal,unresolved_question,status
REVPDF-89b07fb56fb7daa3,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,(n + m)2 −,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-82aaaa1520828b1c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 5,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-220dc084e38192e0,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-55b4c3d7dfc0332c,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,ei = 1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-79714a0208cd193a,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,( m∑,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-220dc084e38192e0,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-29bf4f59c3f830fc,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,+ n − 1. (3.12),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-220dc084e38192e0,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-99379be0b21590fb,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,ei ≤ (1 − m)n + 1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-a1c3a6fe882c16a6,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,2 (m2 + 3m) − 1. (3.13),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-220dc084e38192e0,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,i=0,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-29f244653d9b9483,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,ei ≤ − 1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-37be5df4ed7c1a69,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,G = G0 × G1 × G2 satisﬁes137,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-d564c89ec8ff1040,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,"|V G0| ≥ | V G1| ≥ | V G2| ≥ 2, |EG0| = |EG1| = |EG2| = 0, and |V G| = m + n = 6.","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-b90a0d855d2e5600,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,G = 2K1 × 2K1 × 2K1,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-913ff478583a3965,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,Spec(K1 × (T × Km−1)) = Spec( K1 × (G0 × · · · × Gm−1)).,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-45900132cce87202,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,Spec(T × Km−1) = Spec( G0 × · · · × Gm−1).,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-8ba334149cc7a737,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,T × Km−1 = G0 × · · · × Gm−1.,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-33e604ad564f2733,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,"Pn [12], graphs Zn, Tn, and Wn [11], starlike tree S [10], etc. Therefore, Theorem 3.3 implies that Pn × Km,147","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-405e6963527f6cc7,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,"Zn × Km, Tn × Km, Wn × Km and S × Km are also L-DS graphs.148","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-b3a3912941e4c17d,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 6,"{u,v}∈EG d(u).156","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-af6fb307afd4cb66,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 7,max{d(v) + m(v) | v ∈ V U } ≤ n − k + 3 + 2,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f91033b5b8d4cb9a,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 7,n − k + 2 . (4.1),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-2351338837c8ffe9,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 7,d(v) ≤ n − k + 2 for all v ∈ V U. (4.2),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-4d1ab70664ec21c5,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 7,d(v0) + m(v0) = d(v0) + d(v) ≤ n − k + 3.,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-26a190c23eba36d3,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 7,"{v,v0}∈EG","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-fff70a83a6d1a638,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 7,|V0| ≤ n − k − d(v0) + 2. (4.4),"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-21ee43182db306d4,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 7,n − k − d(v0) + 2 + d(v0) + 2 = n − k + 4.,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-f870f843e3058d18,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 7,"{v,v0}∈EU","pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-b70aa34bdf6e46c5,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 7,d(v) ≤ n − k + 4.,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
REVPDF-34e9afa2b98f18b7,,PDF_TEXT_CANDIDATE_NOT_STRUCTURED,SRC-ARXIV-d4791023cdac:page 7,d(v0) + m(v0) ≤ d(v0) + n − k + 4,"pypdf text extraction found a math-symbol-dense line; no reliable LaTeX/MathML recovery is possible from rendered PDF text alone, so this is NOT promoted to an equation record -- human review or a higher-quality source representation is required before this can be extracted as a structured equation (brief section VII).",UNRESOLVED
